sep=;
Agent1;Agent2;Domain;Agreement;Util1;Util2
AdaptiveAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
AdaptiveAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;RandomAgent;SmallCoop;YES;0.5113;0.6452
MiCROAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
MiCROAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
MiCROAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
MiCROAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
MiCROAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
MiCROAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
MiCROAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
MiCROAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
PhoenixAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;RandomAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
VortexAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
VortexAgent;TimeBased_Boulware;SmallCoop;YES;1.0000;1.0000
VortexAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
VortexAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
VortexAgent;TimeBased_Conceder;SmallCoop;YES;1.0000;1.0000
VortexAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;AdaptiveAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;MiCROAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;PhoenixAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
VortexAgent;VortexAgent;SmallCoop;YES;1.0000;1.0000
RandomAgent;RandomAgent;SmallComp;YES;0.4144;0.7567
RandomAgent;RandomAgent;SmallComp;YES;0.4681;0.7478
RandomAgent;RandomAgent;SmallComp;YES;0.2590;0.6868
RandomAgent;TimeBased_Boulware;SmallComp;YES;0.2523;1.0000
RandomAgent;TimeBased_Boulware;SmallComp;YES;0.2523;1.0000
RandomAgent;TimeBased_Boulware;SmallComp;YES;0.2523;1.0000
RandomAgent;TimeBased_Conceder;SmallComp;YES;0.2523;1.0000
RandomAgent;TimeBased_Conceder;SmallComp;YES;0.2523;1.0000
RandomAgent;TimeBased_Conceder;SmallComp;YES;0.0969;0.9301
RandomAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;MiCROAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;MiCROAgent;SmallComp;YES;0.1554;0.9144
RandomAgent;MiCROAgent;SmallComp;YES;0.3060;0.9911
RandomAgent;PhoenixAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;PhoenixAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;PhoenixAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;VortexAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;VortexAgent;SmallComp;YES;0.2523;1.0000
RandomAgent;VortexAgent;SmallComp;YES;0.2523;1.0000
TimeBased_Boulware;RandomAgent;SmallComp;YES;1.0029;0.0610
TimeBased_Boulware;RandomAgent;SmallComp;YES;1.0029;0.0610
TimeBased_Boulware;RandomAgent;SmallComp;YES;1.0029;0.0610
TimeBased_Boulware;TimeBased_Boulware;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;TimeBased_Boulware;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;TimeBased_Boulware;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;TimeBased_Conceder;SmallComp;YES;0.7872;0.3132
TimeBased_Boulware;TimeBased_Conceder;SmallComp;YES;0.7872;0.3132
TimeBased_Boulware;TimeBased_Conceder;SmallComp;YES;0.7872;0.3132
TimeBased_Boulware;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
TimeBased_Boulware;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
TimeBased_Boulware;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
TimeBased_Boulware;MiCROAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;MiCROAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;MiCROAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;PhoenixAgent;SmallComp;YES;0.4144;0.7567
TimeBased_Boulware;PhoenixAgent;SmallComp;YES;0.4144;0.7567
TimeBased_Boulware;PhoenixAgent;SmallComp;YES;0.4144;0.7567
TimeBased_Boulware;VortexAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;VortexAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Boulware;VortexAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Conceder;RandomAgent;SmallComp;YES;1.0029;0.0610
TimeBased_Conceder;RandomAgent;SmallComp;YES;0.9493;0.0699
TimeBased_Conceder;RandomAgent;SmallComp;YES;0.9493;0.0699
TimeBased_Conceder;TimeBased_Boulware;SmallComp;YES;0.4144;0.7567
TimeBased_Conceder;TimeBased_Boulware;SmallComp;YES;0.3060;0.9911
TimeBased_Conceder;TimeBased_Boulware;SmallComp;YES;0.3060;0.9911
TimeBased_Conceder;TimeBased_Conceder;SmallComp;YES;0.4681;0.7478
TimeBased_Conceder;TimeBased_Conceder;SmallComp;YES;0.4681;0.7478
TimeBased_Conceder;TimeBased_Conceder;SmallComp;YES;0.4681;0.7478
TimeBased_Conceder;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
TimeBased_Conceder;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
TimeBased_Conceder;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
TimeBased_Conceder;MiCROAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Conceder;MiCROAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Conceder;MiCROAgent;SmallComp;YES;0.4681;0.7478
TimeBased_Conceder;PhoenixAgent;SmallComp;YES;0.3060;0.9911
TimeBased_Conceder;PhoenixAgent;SmallComp;YES;0.3060;0.9911
TimeBased_Conceder;PhoenixAgent;SmallComp;YES;0.3060;0.9911
TimeBased_Conceder;VortexAgent;SmallComp;YES;0.3060;0.9911
TimeBased_Conceder;VortexAgent;SmallComp;YES;0.3060;0.9911
TimeBased_Conceder;VortexAgent;SmallComp;YES;0.3060;0.9911
AdaptiveAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;TimeBased_Boulware;SmallComp;YES;0.9493;0.0699
AdaptiveAgent;TimeBased_Boulware;SmallComp;YES;0.9493;0.0699
AdaptiveAgent;TimeBased_Boulware;SmallComp;YES;0.9493;0.0699
AdaptiveAgent;TimeBased_Conceder;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;TimeBased_Conceder;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;TimeBased_Conceder;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;AdaptiveAgent;SmallComp;YES;0.7872;0.3132
AdaptiveAgent;AdaptiveAgent;SmallComp;YES;0.4681;0.7478
AdaptiveAgent;AdaptiveAgent;SmallComp;YES;0.7872;0.3132
AdaptiveAgent;MiCROAgent;SmallComp;YES;0.4681;0.7478
AdaptiveAgent;MiCROAgent;SmallComp;YES;0.4681;0.7478
AdaptiveAgent;MiCROAgent;SmallComp;YES;0.4681;0.7478
AdaptiveAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
AdaptiveAgent;VortexAgent;SmallComp;YES;1.0029;0.0610
AdaptiveAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
MiCROAgent;RandomAgent;SmallComp;YES;0.8408;0.3044
MiCROAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
MiCROAgent;TimeBased_Boulware;SmallComp;YES;0.4681;0.7478
MiCROAgent;TimeBased_Boulware;SmallComp;YES;0.4681;0.7478
MiCROAgent;TimeBased_Boulware;SmallComp;YES;0.4681;0.7478
MiCROAgent;TimeBased_Conceder;SmallComp;YES;0.4681;0.7478
MiCROAgent;TimeBased_Conceder;SmallComp;YES;0.4681;0.7478
MiCROAgent;TimeBased_Conceder;SmallComp;YES;0.4681;0.7478
MiCROAgent;AdaptiveAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;AdaptiveAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;AdaptiveAgent;SmallComp;NO;0.0000;0.0000
MiCROAgent;MiCROAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;MiCROAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;MiCROAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;PhoenixAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;PhoenixAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;PhoenixAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
MiCROAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
PhoenixAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
PhoenixAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
PhoenixAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
PhoenixAgent;TimeBased_Boulware;SmallComp;YES;0.8408;0.3044
PhoenixAgent;TimeBased_Boulware;SmallComp;YES;0.6318;0.2433
PhoenixAgent;TimeBased_Boulware;SmallComp;YES;0.6318;0.2433
PhoenixAgent;TimeBased_Conceder;SmallComp;YES;0.8408;0.3044
PhoenixAgent;TimeBased_Conceder;SmallComp;YES;0.8408;0.3044
PhoenixAgent;TimeBased_Conceder;SmallComp;YES;0.8408;0.3044
PhoenixAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
PhoenixAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
PhoenixAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
PhoenixAgent;MiCROAgent;SmallComp;YES;0.4144;0.7567
PhoenixAgent;MiCROAgent;SmallComp;YES;0.2523;1.0000
PhoenixAgent;MiCROAgent;SmallComp;YES;0.2590;0.6868
PhoenixAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
PhoenixAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
PhoenixAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
PhoenixAgent;VortexAgent;SmallComp;YES;0.2523;1.0000
PhoenixAgent;VortexAgent;SmallComp;YES;1.0029;0.0610
PhoenixAgent;VortexAgent;SmallComp;YES;1.0029;0.0610
VortexAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
VortexAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
VortexAgent;RandomAgent;SmallComp;YES;1.0029;0.0610
VortexAgent;TimeBased_Boulware;SmallComp;YES;0.7872;0.3132
VortexAgent;TimeBased_Boulware;SmallComp;YES;0.7872;0.3132
VortexAgent;TimeBased_Boulware;SmallComp;YES;0.7872;0.3132
VortexAgent;TimeBased_Conceder;SmallComp;YES;0.8408;0.3044
VortexAgent;TimeBased_Conceder;SmallComp;YES;0.8408;0.3044
VortexAgent;TimeBased_Conceder;SmallComp;YES;0.8408;0.3044
VortexAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
VortexAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
VortexAgent;AdaptiveAgent;SmallComp;YES;0.2523;1.0000
VortexAgent;MiCROAgent;SmallComp;YES;0.7872;0.3132
VortexAgent;MiCROAgent;SmallComp;YES;0.7872;0.3132
VortexAgent;MiCROAgent;SmallComp;YES;0.7872;0.3132
VortexAgent;PhoenixAgent;SmallComp;YES;0.2523;1.0000
VortexAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
VortexAgent;PhoenixAgent;SmallComp;YES;1.0029;0.0610
VortexAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
VortexAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
VortexAgent;VortexAgent;SmallComp;YES;0.4681;0.7478
RandomAgent;RandomAgent;MedCoop;YES;0.8056;0.7903
RandomAgent;RandomAgent;MedCoop;YES;0.5659;0.2703
RandomAgent;RandomAgent;MedCoop;YES;0.3518;0.0233
RandomAgent;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
RandomAgent;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
RandomAgent;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
RandomAgent;TimeBased_Conceder;MedCoop;YES;0.8324;0.9991
RandomAgent;TimeBased_Conceder;MedCoop;YES;0.8324;0.9991
RandomAgent;TimeBased_Conceder;MedCoop;YES;0.8324;0.9991
RandomAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;MiCROAgent;MedCoop;YES;0.6672;0.8173
RandomAgent;MiCROAgent;MedCoop;YES;0.2965;0.7353
RandomAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;RandomAgent;MedCoop;YES;1.1102;0.4698
TimeBased_Boulware;RandomAgent;MedCoop;YES;1.1102;0.4698
TimeBased_Boulware;RandomAgent;MedCoop;YES;1.1102;0.4698
TimeBased_Boulware;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;MiCROAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;MiCROAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;MiCROAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;PhoenixAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;PhoenixAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;PhoenixAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;VortexAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;VortexAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Boulware;VortexAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;RandomAgent;MedCoop;YES;1.0529;0.4689
TimeBased_Conceder;RandomAgent;MedCoop;YES;1.0529;0.4689
TimeBased_Conceder;RandomAgent;MedCoop;YES;1.1102;0.4698
TimeBased_Conceder;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;MiCROAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;MiCROAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;MiCROAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;PhoenixAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;PhoenixAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;PhoenixAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;VortexAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;VortexAgent;MedCoop;YES;0.8898;1.0000
TimeBased_Conceder;VortexAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;RandomAgent;MedCoop;YES;1.0529;0.4689
AdaptiveAgent;RandomAgent;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;RandomAgent;MedCoop;YES;1.0529;0.4689
AdaptiveAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;AdaptiveAgent;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
AdaptiveAgent;VortexAgent;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;VortexAgent;MedCoop;YES;1.1102;0.4698
AdaptiveAgent;VortexAgent;MedCoop;YES;1.1102;0.4698
MiCROAgent;RandomAgent;MedCoop;YES;1.0529;0.4689
MiCROAgent;RandomAgent;MedCoop;YES;0.8324;0.9991
MiCROAgent;RandomAgent;MedCoop;YES;0.8877;0.2871
MiCROAgent;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
MiCROAgent;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
MiCROAgent;TimeBased_Boulware;MedCoop;YES;0.8898;1.0000
MiCROAgent;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
MiCROAgent;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
MiCROAgent;TimeBased_Conceder;MedCoop;YES;0.8898;1.0000
MiCROAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
MiCROAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;RandomAgent;MedCoop;YES;1.1102;0.4698
PhoenixAgent;RandomAgent;MedCoop;YES;1.1102;0.4698
PhoenixAgent;RandomAgent;MedCoop;YES;1.1102;0.4698
PhoenixAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
PhoenixAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
PhoenixAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
PhoenixAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
PhoenixAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
PhoenixAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
PhoenixAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
PhoenixAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;RandomAgent;MedCoop;YES;1.1102;0.4698
VortexAgent;RandomAgent;MedCoop;YES;1.1102;0.4698
VortexAgent;RandomAgent;MedCoop;YES;1.1102;0.4698
VortexAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
VortexAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
VortexAgent;TimeBased_Boulware;MedCoop;YES;1.1102;0.4698
VortexAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
VortexAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
VortexAgent;TimeBased_Conceder;MedCoop;YES;1.1102;0.4698
VortexAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;AdaptiveAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;MiCROAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;PhoenixAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
VortexAgent;VortexAgent;MedCoop;YES;0.8898;1.0000
RandomAgent;RandomAgent;MedComp;YES;0.1566;0.2765
RandomAgent;RandomAgent;MedComp;YES;0.6238;0.4941
RandomAgent;RandomAgent;MedComp;YES;0.1016;0.2346
RandomAgent;TimeBased_Boulware;MedComp;YES;0.2346;1.0000
RandomAgent;TimeBased_Boulware;MedComp;YES;0.2726;0.9870
RandomAgent;TimeBased_Boulware;MedComp;YES;0.2346;1.0000
RandomAgent;TimeBased_Conceder;MedComp;YES;0.2044;0.9189
RandomAgent;TimeBased_Conceder;MedComp;YES;0.2973;0.9478
RandomAgent;TimeBased_Conceder;MedComp;YES;0.1797;0.9581
RandomAgent;AdaptiveAgent;MedComp;YES;0.2346;1.0000
RandomAgent;AdaptiveAgent;MedComp;YES;0.2346;1.0000
RandomAgent;AdaptiveAgent;MedComp;YES;0.2346;1.0000
RandomAgent;MiCROAgent;MedComp;YES;0.2898;0.9812
RandomAgent;MiCROAgent;MedComp;YES;0.2726;0.9870
RandomAgent;MiCROAgent;MedComp;YES;0.2518;0.9942
RandomAgent;PhoenixAgent;MedComp;YES;0.2346;1.0000
RandomAgent;PhoenixAgent;MedComp;YES;0.2346;1.0000
RandomAgent;PhoenixAgent;MedComp;YES;0.2346;1.0000
RandomAgent;VortexAgent;MedComp;YES;0.2346;1.0000
RandomAgent;VortexAgent;MedComp;YES;0.2346;1.0000
